run_id,architecture,accuracy,type,epochs
6.0,0.0,94.19999694824219,0.0,18.0
6.0,0.0,89.25,1.0,18.0
6.0,0.0,96.0999984741211,0.0,20.0
6.0,0.0,93.75,1.0,20.0
6.0,0.0,96.9000015258789,0.0,22.0
6.0,0.0,94.0,1.0,22.0
6.0,0.0,93.30000305175781,0.0,24.0
6.0,0.0,91.75,1.0,24.0
6.0,0.0,95.69999694824219,0.0,26.0
6.0,0.0,93.5,1.0,26.0
6.0,0.0,97.9000015258789,0.0,28.0
6.0,0.0,93.25,1.0,28.0
7.0,0.0,45.20000076293945,0.0,0.0
7.0,0.0,47.5,1.0,0.0
7.0,0.0,83.5999984741211,0.0,2.0
7.0,0.0,85.0,1.0,2.0
7.0,0.0,87.5999984741211,0.0,4.0
7.0,0.0,85.5,1.0,4.0
7.0,0.0,89.80000305175781,0.0,6.0
7.0,0.0,88.25,1.0,6.0
7.0,0.0,90.5999984741211,0.0,8.0
7.0,0.0,91.0,1.0,8.0
7.0,0.0,90.69999694824219,0.0,10.0
7.0,0.0,88.25,1.0,10.0
7.0,0.0,93.30000305175781,0.0,12.0
7.0,0.0,92.25,1.0,12.0
7.0,0.0,93.9000015258789,0.0,14.0
7.0,0.0,93.75,1.0,14.0
7.0,0.0,92.19999694824219,0.0,16.0
7.0,0.0,91.25,1.0,16.0
7.0,0.0,94.5999984741211,0.0,18.0
7.0,0.0,90.75,1.0,18.0
7.0,0.0,97.0999984741211,0.0,20.0
7.0,0.0,93.75,1.0,20.0
7.0,0.0,96.69999694824219,0.0,22.0
7.0,0.0,93.75,1.0,22.0
7.0,0.0,96.19999694824219,0.0,24.0
7.0,0.0,92.75,1.0,24.0
7.0,0.0,94.69999694824219,0.0,26.0
7.0,0.0,88.25,1.0,26.0
7.0,0.0,95.0999984741211,0.0,28.0
7.0,0.0,91.0,1.0,28.0
8.0,0.0,44.400001525878906,0.0,0.0
8.0,0.0,46.5,1.0,0.0
8.0,0.0,81.9000015258789,0.0,2.0
8.0,0.0,80.5,1.0,2.0
8.0,0.0,88.19999694824219,0.0,4.0
8.0,0.0,84.0,1.0,4.0
8.0,0.0,91.9000015258789,0.0,6.0
8.0,0.0,89.5,1.0,6.0
8.0,0.0,93.19999694824219,0.0,8.0
8.0,0.0,90.25,1.0,8.0
8.0,0.0,90.9000015258789,0.0,10.0
8.0,0.0,88.25,1.0,10.0
8.0,0.0,93.69999694824219,0.0,12.0
8.0,0.0,92.75,1.0,12.0
8.0,0.0,94.30000305175781,0.0,14.0
8.0,0.0,91.25,1.0,14.0
8.0,0.0,94.5,0.0,16.0
8.0,0.0,89.25,1.0,16.0
8.0,0.0,94.9000015258789,0.0,18.0
8.0,0.0,91.0,1.0,18.0
8.0,0.0,94.4000015258789,0.0,20.0
8.0,0.0,90.0,1.0,20.0
8.0,0.0,91.80000305175781,0.0,22.0
8.0,0.0,89.0,1.0,22.0
8.0,0.0,95.5,0.0,24.0
8.0,0.0,90.75,1.0,24.0
8.0,0.0,97.9000015258789,0.0,26.0
8.0,0.0,93.0,1.0,26.0
8.0,0.0,98.0999984741211,0.0,28.0
8.0,0.0,93.75,1.0,28.0
9.0,0.0,57.20000076293945,0.0,0.0
9.0,0.0,50.5,1.0,0.0
9.0,0.0,83.0999984741211,0.0,2.0
9.0,0.0,81.5,1.0,2.0
9.0,0.0,84.0999984741211,0.0,4.0
9.0,0.0,82.5,1.0,4.0
9.0,0.0,91.5,0.0,6.0
9.0,0.0,88.5,1.0,6.0
9.0,0.0,91.30000305175781,0.0,8.0
9.0,0.0,89.5,1.0,8.0
9.0,0.0,94.0,0.0,10.0
9.0,0.0,89.25,1.0,10.0
9.0,0.0,93.5999984741211,0.0,12.0
9.0,0.0,89.0,1.0,12.0
9.0,0.0,95.5,0.0,14.0
9.0,0.0,91.0,1.0,14.0
9.0,0.0,96.69999694824219,0.0,16.0
9.0,0.0,90.0,1.0,16.0
9.0,0.0,94.0,0.0,18.0
9.0,0.0,88.75,1.0,18.0
9.0,0.0,98.19999694824219,0.0,20.0
9.0,0.0,92.25,1.0,20.0
9.0,0.0,97.5999984741211,0.0,22.0
9.0,0.0,92.25,1.0,22.0
9.0,0.0,97.30000305175781,0.0,24.0
9.0,0.0,92.25,1.0,24.0
9.0,0.0,97.9000015258789,0.0,26.0
9.0,0.0,92.0,1.0,26.0
9.0,0.0,97.4000015258789,0.0,28.0
9.0,0.0,91.0,1.0,28.0
0.0,1.0,55.599998474121094,0.0,0.0
0.0,1.0,57.75,1.0,0.0
0.0,1.0,86.5999984741211,0.0,2.0
0.0,1.0,82.25,1.0,2.0
0.0,1.0,92.19999694824219,0.0,4.0
0.0,1.0,86.75,1.0,4.0
0.0,1.0,94.0999984741211,0.0,6.0
0.0,1.0,90.5,1.0,6.0
0.0,1.0,89.19999694824219,0.0,8.0
0.0,1.0,86.75,1.0,8.0
0.0,1.0,96.0,0.0,10.0
0.0,1.0,91.5,1.0,10.0
0.0,1.0,98.19999694824219,0.0,12.0
0.0,1.0,94.75,1.0,12.0
0.0,1.0,93.0,0.0,14.0
0.0,1.0,90.0,1.0,14.0
0.0,1.0,97.0,0.0,16.0
0.0,1.0,93.25,1.0,16.0
0.0,1.0,97.0,0.0,18.0
0.0,1.0,94.25,1.0,18.0
0.0,1.0,98.0999984741211,0.0,20.0
0.0,1.0,95.25,1.0,20.0
0.0,1.0,96.0,0.0,22.0
0.0,1.0,92.25,1.0,22.0
0.0,1.0,98.4000015258789,0.0,24.0
0.0,1.0,94.75,1.0,24.0
0.0,1.0,96.5,0.0,26.0
0.0,1.0,92.0,1.0,26.0
0.0,1.0,96.0,0.0,28.0
0.0,1.0,92.0,1.0,28.0
1.0,1.0,44.5,0.0,0.0
1.0,1.0,43.0,1.0,0.0
1.0,1.0,77.80000305175781,0.0,2.0
1.0,1.0,76.5,1.0,2.0
1.0,1.0,83.80000305175781,0.0,4.0
1.0,1.0,84.25,1.0,4.0
1.0,1.0,86.80000305175781,0.0,6.0
1.0,1.0,86.25,1.0,6.0
1.0,1.0,88.4000015258789,0.0,8.0
1.0,1.0,87.75,1.0,8.0
1.0,1.0,90.69999694824219,0.0,10.0
1.0,1.0,89.0,1.0,10.0
1.0,1.0,89.5999984741211,0.0,12.0
1.0,1.0,90.5,1.0,12.0
1.0,1.0,91.5,0.0,14.0
1.0,1.0,89.5,1.0,14.0
1.0,1.0,94.30000305175781,0.0,16.0
1.0,1.0,92.5,1.0,16.0
1.0,1.0,94.9000015258789,0.0,18.0
1.0,1.0,93.75,1.0,18.0
1.0,1.0,95.19999694824219,0.0,20.0
1.0,1.0,93.25,1.0,20.0
1.0,1.0,95.80000305175781,0.0,22.0
1.0,1.0,91.75,1.0,22.0
1.0,1.0,96.80000305175781,0.0,24.0
1.0,1.0,91.0,1.0,24.0
1.0,1.0,96.5999984741211,0.0,26.0
1.0,1.0,95.0,1.0,26.0
1.0,1.0,97.4000015258789,0.0,28.0
1.0,1.0,93.75,1.0,28.0
2.0,1.0,50.900001525878906,0.0,0.0
2.0,1.0,49.5,1.0,0.0
2.0,1.0,81.0999984741211,0.0,2.0
2.0,1.0,80.75,1.0,2.0
2.0,1.0,86.4000015258789,0.0,4.0
2.0,1.0,86.0,1.0,4.0
2.0,1.0,90.0,0.0,6.0
2.0,1.0,86.5,1.0,6.0
2.0,1.0,91.0999984741211,0.0,8.0
2.0,1.0,89.0,1.0,8.0
2.0,1.0,90.0999984741211,0.0,10.0
2.0,1.0,87.0,1.0,10.0
2.0,1.0,93.0999984741211,0.0,12.0
2.0,1.0,88.0,1.0,12.0
2.0,1.0,96.30000305175781,0.0,14.0
2.0,1.0,93.5,1.0,14.0
2.0,1.0,91.19999694824219,0.0,16.0
2.0,1.0,87.0,1.0,16.0
2.0,1.0,93.0999984741211,0.0,18.0
2.0,1.0,89.25,1.0,18.0
2.0,1.0,95.0999984741211,0.0,20.0
2.0,1.0,92.5,1.0,20.0
2.0,1.0,95.80000305175781,0.0,22.0
2.0,1.0,94.0,1.0,22.0
2.0,1.0,95.30000305175781,0.0,24.0
2.0,1.0,92.25,1.0,24.0
2.0,1.0,96.0,0.0,26.0
2.0,1.0,90.75,1.0,26.0
2.0,1.0,94.30000305175781,0.0,28.0
2.0,1.0,89.5,1.0,28.0
3.0,1.0,42.400001525878906,0.0,0.0
3.0,1.0,45.75,1.0,0.0
3.0,1.0,81.9000015258789,0.0,2.0
3.0,1.0,79.25,1.0,2.0
3.0,1.0,87.0,0.0,4.0
3.0,1.0,87.25,1.0,4.0
3.0,1.0,85.69999694824219,0.0,6.0
3.0,1.0,83.75,1.0,6.0
3.0,1.0,90.0999984741211,0.0,8.0
3.0,1.0,85.25,1.0,8.0
3.0,1.0,92.4000015258789,0.0,10.0
3.0,1.0,91.5,1.0,10.0
3.0,1.0,92.80000305175781,0.0,12.0
3.0,1.0,87.75,1.0,12.0
3.0,1.0,95.69999694824219,0.0,14.0
3.0,1.0,91.75,1.0,14.0
3.0,1.0,93.30000305175781,0.0,16.0
3.0,1.0,89.75,1.0,16.0
3.0,1.0,94.19999694824219,0.0,18.0
3.0,1.0,91.0,1.0,18.0
3.0,1.0,96.0,0.0,20.0
3.0,1.0,93.25,1.0,20.0
3.0,1.0,92.0999984741211,0.0,22.0
3.0,1.0,90.0,1.0,22.0
3.0,1.0,93.5999984741211,0.0,24.0
3.0,1.0,88.25,1.0,24.0
3.0,1.0,96.9000015258789,0.0,26.0
3.0,1.0,92.0,1.0,26.0
3.0,1.0,94.80000305175781,0.0,28.0
3.0,1.0,91.75,1.0,28.0
4.0,1.0,52.20000076293945,0.0,0.0
4.0,1.0,60.0,1.0,0.0
4.0,1.0,82.0,0.0,2.0
4.0,1.0,79.75,1.0,2.0
4.0,1.0,86.19999694824219,0.0,4.0
4.0,1.0,83.75,1.0,4.0
4.0,1.0,92.5999984741211,0.0,6.0
4.0,1.0,89.0,1.0,6.0
4.0,1.0,89.69999694824219,0.0,8.0
4.0,1.0,87.75,1.0,8.0
4.0,1.0,94.5999984741211,0.0,10.0
4.0,1.0,89.75,1.0,10.0
4.0,1.0,90.9000015258789,0.0,12.0
4.0,1.0,88.75,1.0,12.0
4.0,1.0,96.30000305175781,0.0,14.0
4.0,1.0,91.75,1.0,14.0
4.0,1.0,96.0,0.0,16.0
4.0,1.0,91.0,1.0,16.0
4.0,1.0,95.4000015258789,0.0,18.0
4.0,1.0,90.25,1.0,18.0
4.0,1.0,92.5999984741211,0.0,20.0
4.0,1.0,87.75,1.0,20.0
4.0,1.0,96.0,0.0,22.0
4.0,1.0,90.25,1.0,22.0
4.0,1.0,97.5,0.0,24.0
4.0,1.0,92.0,1.0,24.0
4.0,1.0,96.30000305175781,0.0,26.0
4.0,1.0,91.5,1.0,26.0
4.0,1.0,97.4000015258789,0.0,28.0
4.0,1.0,90.0,1.0,28.0
5.0,1.0,55.20000076293945,0.0,0.0
5.0,1.0,55.75,1.0,0.0
5.0,1.0,79.0999984741211,0.0,2.0
5.0,1.0,78.0,1.0,2.0
5.0,1.0,90.0999984741211,0.0,4.0
5.0,1.0,87.75,1.0,4.0
5.0,1.0,91.5999984741211,0.0,6.0
5.0,1.0,86.5,1.0,6.0
5.0,1.0,91.4000015258789,0.0,8.0
5.0,1.0,86.75,1.0,8.0
5.0,1.0,91.0999984741211,0.0,10.0
5.0,1.0,85.0,1.0,10.0
5.0,1.0,91.0999984741211,0.0,12.0
5.0,1.0,87.25,1.0,12.0
5.0,1.0,94.4000015258789,0.0,14.0
5.0,1.0,90.25,1.0,14.0
5.0,1.0,94.4000015258789,0.0,16.0
5.0,1.0,88.75,1.0,16.0
5.0,1.0,93.0999984741211,0.0,18.0
5.0,1.0,88.0,1.0,18.0
5.0,1.0,95.5,0.0,20.0
5.0,1.0,89.5,1.0,20.0
5.0,1.0,96.5999984741211,0.0,22.0
5.0,1.0,90.0,1.0,22.0
5.0,1.0,97.5999984741211,0.0,24.0
5.0,1.0,93.0,1.0,24.0
5.0,1.0,98.0,0.0,26.0
5.0,1.0,90.5,1.0,26.0
5.0,1.0,97.0999984741211,0.0,28.0
5.0,1.0,91.0,1.0,28.0
6.0,1.0,57.70000076293945,0.0,0.0
6.0,1.0,58.75,1.0,0.0
6.0,1.0,79.9000015258789,0.0,2.0
6.0,1.0,80.75,1.0,2.0
6.0,1.0,87.69999694824219,0.0,4.0
6.0,1.0,84.5,1.0,4.0
6.0,1.0,89.80000305175781,0.0,6.0
6.0,1.0,88.5,1.0,6.0
6.0,1.0,92.0999984741211,0.0,8.0
6.0,1.0,87.25,1.0,8.0
6.0,1.0,91.9000015258789,0.0,10.0
6.0,1.0,87.0,1.0,10.0
6.0,1.0,93.0999984741211,0.0,12.0
6.0,1.0,91.75,1.0,12.0
6.0,1.0,92.9000015258789,0.0,14.0
6.0,1.0,89.25,1.0,14.0
6.0,1.0,95.0,0.0,16.0
6.0,1.0,90.25,1.0,16.0
6.0,1.0,94.0999984741211,0.0,18.0
6.0,1.0,91.25,1.0,18.0
6.0,1.0,96.5999984741211,0.0,20.0
6.0,1.0,90.25,1.0,20.0
6.0,1.0,95.4000015258789,0.0,22.0
6.0,1.0,89.75,1.0,22.0
6.0,1.0,98.4000015258789,0.0,24.0
6.0,1.0,91.75,1.0,24.0
6.0,1.0,96.80000305175781,0.0,26.0
6.0,1.0,91.75,1.0,26.0
6.0,1.0,95.5999984741211,0.0,28.0
6.0,1.0,90.5,1.0,28.0
7.0,1.0,56.400001525878906,0.0,0.0
7.0,1.0,54.0,1.0,0.0
7.0,1.0,85.0,0.0,2.0
7.0,1.0,82.0,1.0,2.0
7.0,1.0,90.5,0.0,4.0
7.0,1.0,84.75,1.0,4.0
7.0,1.0,93.0999984741211,0.0,6.0
7.0,1.0,88.0,1.0,6.0
7.0,1.0,92.19999694824219,0.0,8.0
7.0,1.0,85.5,1.0,8.0
7.0,1.0,92.0999984741211,0.0,10.0
7.0,1.0,86.25,1.0,10.0
7.0,1.0,97.0999984741211,0.0,12.0
7.0,1.0,90.0,1.0,12.0
7.0,1.0,95.80000305175781,0.0,14.0
7.0,1.0,88.5,1.0,14.0
7.0,1.0,96.69999694824219,0.0,16.0
7.0,1.0,89.0,1.0,16.0
7.0,1.0,91.5,0.0,18.0
7.0,1.0,85.25,1.0,18.0
7.0,1.0,96.0999984741211,0.0,20.0
7.0,1.0,90.0,1.0,20.0
7.0,1.0,95.5999984741211,0.0,22.0
7.0,1.0,91.75,1.0,22.0
7.0,1.0,94.30000305175781,0.0,24.0
7.0,1.0,87.0,1.0,24.0
7.0,1.0,95.0999984741211,0.0,26.0
7.0,1.0,87.25,1.0,26.0
7.0,1.0,97.80000305175781,0.0,28.0
7.0,1.0,90.25,1.0,28.0
8.0,1.0,51.599998474121094,0.0,0.0
8.0,1.0,44.0,1.0,0.0
8.0,1.0,81.4000015258789,0.0,2.0
8.0,1.0,74.0,1.0,2.0
8.0,1.0,89.69999694824219,0.0,4.0
8.0,1.0,87.75,1.0,4.0
8.0,1.0,90.80000305175781,0.0,6.0
8.0,1.0,90.0,1.0,6.0
8.0,1.0,92.0999984741211,0.0,8.0
8.0,1.0,92.75,1.0,8.0
8.0,1.0,91.80000305175781,0.0,10.0
8.0,1.0,92.5,1.0,10.0
8.0,1.0,92.19999694824219,0.0,12.0
8.0,1.0,91.0,1.0,12.0
8.0,1.0,90.4000015258789,0.0,14.0
8.0,1.0,89.75,1.0,14.0
8.0,1.0,90.5999984741211,0.0,16.0
8.0,1.0,90.5,1.0,16.0
8.0,1.0,92.0,0.0,18.0
8.0,1.0,90.25,1.0,18.0
8.0,1.0,91.19999694824219,0.0,20.0
8.0,1.0,90.5,1.0,20.0
8.0,1.0,93.0,0.0,22.0
8.0,1.0,92.5,1.0,22.0
8.0,1.0,93.5999984741211,0.0,24.0
8.0,1.0,91.75,1.0,24.0
8.0,1.0,94.69999694824219,0.0,26.0
8.0,1.0,93.0,1.0,26.0
8.0,1.0,92.5,0.0,28.0
8.0,1.0,91.5,1.0,28.0
9.0,1.0,44.79999923706055,0.0,0.0
9.0,1.0,42.0,1.0,0.0
9.0,1.0,84.0,0.0,2.0
9.0,1.0,84.75,1.0,2.0
9.0,1.0,89.69999694824219,0.0,4.0
9.0,1.0,89.75,1.0,4.0
9.0,1.0,90.80000305175781,0.0,6.0
9.0,1.0,91.0,1.0,6.0
9.0,1.0,91.19999694824219,0.0,8.0
9.0,1.0,89.25,1.0,8.0
9.0,1.0,93.4000015258789,0.0,10.0
9.0,1.0,91.75,1.0,10.0
9.0,1.0,90.30000305175781,0.0,12.0
9.0,1.0,89.5,1.0,12.0
9.0,1.0,93.80000305175781,0.0,14.0
9.0,1.0,91.5,1.0,14.0
9.0,1.0,92.0999984741211,0.0,16.0
9.0,1.0,89.25,1.0,16.0
9.0,1.0,94.30000305175781,0.0,18.0
9.0,1.0,92.25,1.0,18.0
9.0,1.0,96.4000015258789,0.0,20.0
9.0,1.0,95.0,1.0,20.0
9.0,1.0,94.69999694824219,0.0,22.0
9.0,1.0,94.5,1.0,22.0
9.0,1.0,94.9000015258789,0.0,24.0
9.0,1.0,92.75,1.0,24.0
9.0,1.0,95.19999694824219,0.0,26.0
9.0,1.0,92.0,1.0,26.0
9.0,1.0,94.0999984741211,0.0,28.0
9.0,1.0,92.75,1.0,28.0
0.0,2.0,51.599998474121094,0.0,0.0
0.0,2.0,50.25,1.0,0.0
0.0,2.0,83.4000015258789,0.0,2.0
0.0,2.0,81.25,1.0,2.0
0.0,2.0,86.0999984741211,0.0,4.0
0.0,2.0,84.0,1.0,4.0
0.0,2.0,86.9000015258789,0.0,6.0
0.0,2.0,85.25,1.0,6.0
0.0,2.0,90.30000305175781,0.0,8.0
0.0,2.0,86.75,1.0,8.0
0.0,2.0,93.9000015258789,0.0,10.0
0.0,2.0,92.25,1.0,10.0
0.0,2.0,95.0,0.0,12.0
0.0,2.0,92.25,1.0,12.0
0.0,2.0,95.4000015258789,0.0,14.0
0.0,2.0,92.5,1.0,14.0
0.0,2.0,97.19999694824219,0.0,16.0
0.0,2.0,94.25,1.0,16.0
0.0,2.0,98.80000305175781,0.0,18.0
0.0,2.0,93.75,1.0,18.0
0.0,2.0,98.0,0.0,20.0
0.0,2.0,93.25,1.0,20.0
0.0,2.0,97.69999694824219,0.0,22.0
0.0,2.0,93.0,1.0,22.0
0.0,2.0,96.5,0.0,24.0
0.0,2.0,92.25,1.0,24.0
0.0,2.0,98.80000305175781,0.0,26.0
0.0,2.0,95.75,1.0,26.0
0.0,2.0,99.4000015258789,0.0,28.0
0.0,2.0,94.25,1.0,28.0
1.0,2.0,45.400001525878906,0.0,0.0
1.0,2.0,49.75,1.0,0.0
1.0,2.0,80.69999694824219,0.0,2.0
1.0,2.0,80.25,1.0,2.0
1.0,2.0,88.9000015258789,0.0,4.0
1.0,2.0,87.5,1.0,4.0
1.0,2.0,90.9000015258789,0.0,6.0
1.0,2.0,88.5,1.0,6.0
1.0,2.0,93.80000305175781,0.0,8.0
1.0,2.0,91.75,1.0,8.0
1.0,2.0,95.4000015258789,0.0,10.0
1.0,2.0,93.25,1.0,10.0
1.0,2.0,89.19999694824219,0.0,12.0
